order,id,date,time,title,url,visitCount,typedCount,transition
454,423,6/6/2024,14:34:57,"ABPLIVE Election Centre | ABP Exit Poll 2024, Virtual Tour of Central Vista Live | ABPLIVE",https://www.abpverse.com/,2,0,link
455,423,6/6/2024,14:34:57,"ABPLIVE Election Centre | ABP Exit Poll 2024, Virtual Tour of Central Vista Live | ABPLIVE",https://www.abpverse.com/,2,0,link
456,422,6/6/2024,14:34:56,FD: Open Fixed Deposit - Up to 9.40%* p.a. Best Interest Rates | Shriram Finance,https://www.shriramfinance.in/fixed-deposit-online?utm_source=sflfcos&utm_medium=pdscos&utm_campaign=ShriramFD_India_IDSP_Clicks_June23_LI_Internal_h&utm_content=fd_gam,2,0,link
457,417,6/6/2024,14:34:47,"Election 2024 Live (चुनाव 2024): Lok Sabha Election Results, India General Election Result 2024 News in Hindi | ABP News",https://www.abplive.com/elections,1,0,link
458,416,6/6/2024,14:34:41,"Hindi News, Latest Hindi News, हिंदी न्यूज़, हिंदी समाचार, Breaking Hindi News, Today Hindi News, ABP News",https://www.abplive.com/,1,0,link
459,415,6/6/2024,14:34:39,abp news - Google Search,https://www.google.com/search?q=abp+news&rlz=1C1ONGR_enIN981IN981&oq=abp+ne&gs_lcrp=EgZjaHJvbWUqDQgAEAAYgwEYsQMYgAQyDQgAEAAYgwEYsQMYgAQyDQgBEAAYgwEYsQMYgAQyDQgCEAAYgwEYsQMYgAQyBggDEEUYOTIHCAQQABiABDINCAUQABiDARixAxiABKgCALACAA&sourceid=chrome&ie=UTF-8,1,0,generated
460,414,6/6/2024,14:20:13,"Sportskeeda - Sports, Entertainment, Gaming & Pop Culture News",https://www.sportskeeda.com/,1,0,link
461,413,6/6/2024,14:20:11,sportskeed - Google Search,https://www.google.com/search?q=sportskeed&rlz=1C1ONGR_enIN981IN981&oq=sportskeed&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTINCAEQABiDARixAxiABDIHCAIQABiABDINCAMQABiDARixAxiABDINCAQQABiDARixAxiABDIHCAUQABiABDINCAYQABiDARixAxiABDIGCAcQBRhA0gEIMjEzOWowajeoAgCwAgA&sourceid=chrome&ie=UTF-8,2,0,link
462,413,6/6/2024,14:20:11,sportskeed - Google Search,https://www.google.com/search?q=sportskeed&rlz=1C1ONGR_enIN981IN981&oq=sportskeed&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTINCAEQABiDARixAxiABDIHCAIQABiABDINCAMQABiDARixAxiABDINCAQQABiDARixAxiABDIHCAUQABiABDINCAYQABiDARixAxiABDIGCAcQBRhA0gEIMjEzOWowajeoAgCwAgA&sourceid=chrome&ie=UTF-8,2,0,generated
463,412,6/6/2024,14:19:57,"Live Cricket Score, Schedule, Latest News, Stats & Videos | Cricbuzz.com",https://www.cricbuzz.com/,1,0,link
464,411,6/6/2024,14:19:56,cricbuzz - Google Search,https://www.google.com/search?q=cricbuzz&rlz=1C1ONGR_enIN981IN981&oq=cric&gs_lcrp=EgZjaHJvbWUqEggBEAAYQxiDARixAxiABBiKBTIGCAAQRRg5MhIIARAAGEMYgwEYsQMYgAQYigUyFQgCEAAYQxiDARixAxjJAxiABBiKBTIVCAMQLhhDGIMBGNQCGLEDGIAEGIoFMhUIBBAuGEMYgwEY1AIYsQMYgAQYigUyFQgFEC4YQxiDARjUAhixAxiABBiKBTISCAYQABhDGIMBGLEDGIAEGIoFMgYIBxAFGEDSAQgyODcyajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,2,0,link
465,411,6/6/2024,14:19:56,cricbuzz - Google Search,https://www.google.com/search?q=cricbuzz&rlz=1C1ONGR_enIN981IN981&oq=cric&gs_lcrp=EgZjaHJvbWUqEggBEAAYQxiDARixAxiABBiKBTIGCAAQRRg5MhIIARAAGEMYgwEYsQMYgAQYigUyFQgCEAAYQxiDARixAxjJAxiABBiKBTIVCAMQLhhDGIMBGNQCGLEDGIAEGIoFMhUIBBAuGEMYgwEY1AIYsQMYgAQYigUyFQgFEC4YQxiDARjUAhixAxiABBiKBTISCAYQABhDGIMBGLEDGIAEGIoFMgYIBxAFGEDSAQgyODcyajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,2,0,generated
466,410,6/6/2024,14:19:39,byjus - Google Search,https://www.google.com/search?q=byjus&rlz=1C1ONGR_enIN981IN981&oq=byju&gs_lcrp=EgZjaHJvbWUqCggAEAAYsQMYgAQyCggAEAAYsQMYgAQyBggBEEUYOTINCAIQABiDARixAxiABDITCAMQLhiDARjHARixAxjRAxiABDIHCAQQABiABDINCAUQABiDARixAxiABDISCAYQABgKGIMBGLEDGIAEGIoFMgYIBxBFGD3SAQgxNjE5ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8#ip=1,1,0,link
467,408,6/6/2024,14:19:35,byjus - Google Search,https://www.google.com/search?q=byjus&rlz=1C1ONGR_enIN981IN981&oq=byju&gs_lcrp=EgZjaHJvbWUqCggAEAAYsQMYgAQyCggAEAAYsQMYgAQyBggBEEUYOTINCAIQABiDARixAxiABDITCAMQLhiDARjHARixAxjRAxiABDIHCAQQABiABDINCAUQABiDARixAxiABDISCAYQABgKGIMBGLEDGIAEGIoFMgYIBxBFGD3SAQgxNjE5ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,3,0,generated
468,409,6/6/2024,14:19:27,"BYJU'S Online learning Programs For K3, K10, K12, NEET, JEE, UPSC & Bank Exams",https://byjus.com/,1,0,link
469,408,6/6/2024,14:19:26,byjus - Google Search,https://www.google.com/search?q=byjus&rlz=1C1ONGR_enIN981IN981&oq=byju&gs_lcrp=EgZjaHJvbWUqCggAEAAYsQMYgAQyCggAEAAYsQMYgAQyBggBEEUYOTINCAIQABiDARixAxiABDITCAMQLhiDARjHARixAxjRAxiABDIHCAQQABiABDINCAUQABiDARixAxiABDISCAYQABgKGIMBGLEDGIAEGIoFMgYIBxBFGD3SAQgxNjE5ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,3,0,link
470,408,6/6/2024,14:19:25,byjus - Google Search,https://www.google.com/search?q=byjus&rlz=1C1ONGR_enIN981IN981&oq=byju&gs_lcrp=EgZjaHJvbWUqCggAEAAYsQMYgAQyCggAEAAYsQMYgAQyBggBEEUYOTINCAIQABiDARixAxiABDITCAMQLhiDARjHARixAxjRAxiABDIHCAQQABiABDINCAUQABiDARixAxiABDISCAYQABgKGIMBGLEDGIAEGIoFMgYIBxBFGD3SAQgxNjE5ajBqN6gCALACAA&sourceid=chrome&ie=UTF-8,3,0,generated
471,407,6/6/2024,14:18:34,Better trading conditions | Exness,https://promotion.exness.com/en-in/brand_rdx_pv/?partner_id=14324416&agent=14324416&utm_campaign=20824666525&utm_term=1013397115&c=20824666525&utm_content=31769183478&dclid=CIfknfzLxoYDFbWgrAIdK7kFvQ&gclid=EAIaIQobChMIws-t7cvGhgMVEhWDAx0IWQglEAEYASAAEgLJ6vD_BwE,1,0,link
472,405,6/6/2024,14:18:25,Free AI Writing Assistance for Students | Grammarly,https://www.grammarly.com/a/students/genai?utm_source=youtube&utm_medium=cpc&utm_phase=student&utm_campaign=bts2023-prospecting&utm_content=james-30s-bts23&utm_source=googledemandgen&utm_medium=cpc&utm_campaign=20500062209&utm_content=671703302067&adgroup=156493319921&device=c&gclid=CjwKCAjwvIWzBhAlEiwAHHWgvfGPME8s5uiJG4sRjtlIHF7G6_Hyv53Zr_2yc2AIaYf_XJH4VVUR7BoCFA4QAvD_BwE,2,0,link
473,405,6/6/2024,14:18:24,Free AI Writing Assistance for Students | Grammarly,https://www.grammarly.com/a/students/genai?utm_source=youtube&utm_medium=cpc&utm_phase=student&utm_campaign=bts2023-prospecting&utm_content=james-30s-bts23&utm_source=googledemandgen&utm_medium=cpc&utm_campaign=20500062209&utm_content=671703302067&adgroup=156493319921&device=c&gclid=CjwKCAjwvIWzBhAlEiwAHHWgvfGPME8s5uiJG4sRjtlIHF7G6_Hyv53Zr_2yc2AIaYf_XJH4VVUR7BoCFA4QAvD_BwE,2,0,link
474,403,6/6/2024,14:18:15,Better trading conditions | Exness,https://promotion.exness.com/en-in/brand_rdx_pv/?partner_id=14324416&agent=14324416&utm_campaign=20824666525&utm_term=1013397115&c=20824666525&utm_content=31769183478&dclid=CN3MpvPLxoYDFW2lrAIdB1wH-A&gclid=EAIaIQobChMI1dWg7cvGhgMVmYXYBR3O4jXrEAEYASAAEgIqLPD_BwE,1,0,link
475,401,6/6/2024,14:18:07,Creative Cloud pricing and membership plans | Adobe Creative Cloud,https://www.adobe.com/in/creativecloud/plans.html?plan=edu&sdid=MC95SGBR&mv=display,1,0,link
476,398,6/6/2024,14:17:59,NCERT Solutions for Mathematics Class 12 | Shaalaa.com,https://www.shaalaa.com/textbook-solutions/ncert-solutions-mathematics-class-12_7,2,0,link
477,398,6/6/2024,14:17:59,NCERT Solutions for Mathematics Class 12 | Shaalaa.com,https://www.shaalaa.com/textbook-solutions/ncert-solutions-mathematics-class-12_7,2,0,link
478,397,6/6/2024,14:17:47,"Fastest Growing site for Free Online Study Material, Notes, Question Answers & Mock Tests | Shaalaa.com",https://www.shaalaa.com/,2,0,link
479,397,6/6/2024,14:17:46,"Fastest Growing site for Free Online Study Material, Notes, Question Answers & Mock Tests | Shaalaa.com",https://www.shaalaa.com/,2,0,link
480,396,6/6/2024,14:17:45,shalla - Google Search,https://www.google.com/search?q=shalla&rlz=1C1ONGR_enIN981IN981&oq=shalla&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQABiABDIMCAIQABgKGLEDGIAEMgcIAxAAGIAEMg8IBBAAGAoYsQMYgAQYigUyBwgFEAAYgAQyBggGEEUYPDIGCAcQBRhA0gEIMjA4OWowajeoAgCwAgA&sourceid=chrome&ie=UTF-8,3,0,link
481,396,6/6/2024,14:17:44,shalla - Google Search,https://www.google.com/search?q=shalla&rlz=1C1ONGR_enIN981IN981&oq=shalla&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQABiABDIMCAIQABgKGLEDGIAEMgcIAxAAGIAEMg8IBBAAGAoYsQMYgAQYigUyBwgFEAAYgAQyBggGEEUYPDIGCAcQBRhA0gEIMjA4OWowajeoAgCwAgA&sourceid=chrome&ie=UTF-8,3,0,link
482,396,6/6/2024,14:17:44,shalla - Google Search,https://www.google.com/search?q=shalla&rlz=1C1ONGR_enIN981IN981&oq=shalla&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTIHCAEQABiABDIMCAIQABgKGLEDGIAEMgcIAxAAGIAEMg8IBBAAGAoYsQMYgAQYigUyBwgFEAAYgAQyBggGEEUYPDIGCAcQBRhA0gEIMjA4OWowajeoAgCwAgA&sourceid=chrome&ie=UTF-8,3,0,generated
483,395,6/6/2024,14:17:36,Shalaa.com is for sale | HugeDomains,https://www.hugedomains.com/domain_profile.cfm?d=shalaa.com,3,0,typed
484,395,6/6/2024,14:17:36,Shalaa.com is for sale | HugeDomains,https://www.hugedomains.com/domain_profile.cfm?d=shalaa.com,3,0,typed
485,392,6/6/2024,14:17:10,Buy FUBAR Striped Band Collar Roll Up Sleeves Short Kurta - Kurtas for Men 24942122 | Myntra,https://www.myntra.com/kurtas/fubar/fubar-striped-band-collar-roll-up-sleeves-short-kurta/24942122/buy,1,0,link
486,391,6/6/2024,14:17:08,Men Kurtas - Shop Designer Kurta ( कुर्ता डिजाइन ) Online for Men in India | Myntra,https://www.myntra.com/men-kurtas?rf=Price%3A09.0_499.0_09.0%20TO%20499.0,1,0,link
487,387,6/6/2024,14:17:03,"Online Shopping for Women, Men, Kids Fashion & Lifestyle - Myntra",https://www.myntra.com/?utm_source=dms_google&utm_medium=searchbrand_cpc&utm_campaign=dms_google_searchbrand_cpc_Search_Brand_Myntra_Brand_India_BM_TROAS_SOK_New&gad_source=1&gclid=CjwKCAjwvIWzBhAlEiwAHHWgvZVu-TbKQ7S6R2qqhiGshIuJn-g9nqrxPP1h_pud86e9XleSQPEZBhoCV1sQAvD_BwE,3,0,link
488,390,6/6/2024,14:16:56,Buy Curare Women Grey Melange & Black Printed Lounge Shorts - Lounge Shorts for Women 13353972 | Myntra,https://www.myntra.com/lounge-shorts/curare/curare-women-grey-melange--black-printed-lounge-shorts/13353972/buy,1,0,link
489,389,6/6/2024,14:16:54,Women's Shorts - Buy Shorts for Women Online in India,https://www.myntra.com/women-shorts?rf=Price%3A09.0_299.0_09.0%20TO%20299.0,1,0,link
490,387,6/6/2024,14:16:39,"Online Shopping for Women, Men, Kids Fashion & Lifestyle - Myntra",https://www.myntra.com/?utm_source=dms_google&utm_medium=searchbrand_cpc&utm_campaign=dms_google_searchbrand_cpc_Search_Brand_Myntra_Brand_India_BM_TROAS_SOK_New&gad_source=1&gclid=CjwKCAjwvIWzBhAlEiwAHHWgvZVu-TbKQ7S6R2qqhiGshIuJn-g9nqrxPP1h_pud86e9XleSQPEZBhoCV1sQAvD_BwE,3,0,link
491,388,6/6/2024,14:16:37,Men Shopping Online - Shop for Mens Clothing & Accessories in India | Myntra,https://www.myntra.com/shop/men,2,0,link
492,388,6/6/2024,14:16:36,Men Shopping Online - Shop for Mens Clothing & Accessories in India | Myntra,https://www.myntra.com/shop/men,2,0,link
493,387,6/6/2024,14:16:33,"Online Shopping for Women, Men, Kids Fashion & Lifestyle - Myntra",https://www.myntra.com/?utm_source=dms_google&utm_medium=searchbrand_cpc&utm_campaign=dms_google_searchbrand_cpc_Search_Brand_Myntra_Brand_India_BM_TROAS_SOK_New&gad_source=1&gclid=CjwKCAjwvIWzBhAlEiwAHHWgvZVu-TbKQ7S6R2qqhiGshIuJn-g9nqrxPP1h_pud86e9XleSQPEZBhoCV1sQAvD_BwE,3,0,link
494,385,6/6/2024,14:16:30,myntra - Google Search,https://www.google.com/search?q=myntra&rlz=1C1ONGR_enIN981IN981&oq=myntra&gs_lcrp=EgZjaHJvbWUyDwgAEEUYORiDARixAxiABDINCAEQABiDARixAxiABDINCAIQABiDARixAxiABDINCAMQABiDARixAxiABDIKCAQQABixAxiABDIKCAUQABixAxiABDIKCAYQABixAxiABDIGCAcQBRhAqAIAsAIA&sourceid=chrome&ie=UTF-8,1,0,generated
495,384,6/5/2024,21:09:00,Your AI Powerhouse for All Advertising Needs,https://www.adcreative.ai/?_gl=1*13hg6js*_up*MQ..&gclid=CjwKCAjwmYCzBhA6EiwAxFwfgEtvWfXPtOZka1QnSXaFdNS41R9bMF0ixobX-XmnJRgC52ENAxlwyBoC3ooQAvD_BwE,1,0,link
496,383,6/5/2024,21:08:46,AI-Driven Ad Creatives for Startups: Maximize Impact,https://www.adcreative.ai/start-up?_gl=1*13hg6js*_up*MQ..&gclid=CjwKCAjwmYCzBhA6EiwAxFwfgEtvWfXPtOZka1QnSXaFdNS41R9bMF0ixobX-XmnJRgC52ENAxlwyBoC3ooQAvD_BwE,1,0,link
497,382,6/5/2024,21:08:46,AI-Powered Ad Creatives for Maximum Conversion,https://www.adcreative.ai/generate-creatives?_gl=1*13hg6js*_up*MQ..&gclid=CjwKCAjwmYCzBhA6EiwAxFwfgEtvWfXPtOZka1QnSXaFdNS41R9bMF0ixobX-XmnJRgC52ENAxlwyBoC3ooQAvD_BwE#pricing-section,1,0,link
498,381,6/5/2024,21:08:34,AI-Powered Ad Creatives for Maximum Conversion,https://www.adcreative.ai/generate-creatives?_gl=1*13hg6js*_up*MQ..&gclid=CjwKCAjwmYCzBhA6EiwAxFwfgEtvWfXPtOZka1QnSXaFdNS41R9bMF0ixobX-XmnJRgC52ENAxlwyBoC3ooQAvD_BwE,1,0,link
499,380,6/5/2024,20:08:04,Your AI Powerhouse for All Advertising Needs,https://www.adcreative.ai/?gclid=CjwKCAjwmYCzBhA6EiwAxFwfgEtvWfXPtOZka1QnSXaFdNS41R9bMF0ixobX-XmnJRgC52ENAxlwyBoC3ooQAvD_BwE&gspk=YWxiZXJ0b2xvcGV6MjcyOQ&gsxid=8joSf4HdBe0O&pscd=free-trial.adcreative.ai,1,0,link
500,357,6/5/2024,20:07:39,advertisement - Google Search,https://www.google.com/search?q=advertisement&sca_esv=2b360afd64c13830&sca_upv=1&rlz=1C1ONGR_enIN981IN981&sxsrf=ADLYWIIvCaGv5ZbeeI7kysUL1iF13mSBuw%3A1717598123870&ei=q3dgZtHaNMWovr0Pld6voAU&oq=ad&gs_lp=Egxnd3Mtd2l6LXNlcnAiAmFkKgIIADILEAAYgAQYkQIYigUyCxAAGIAEGJECGIoFMhYQLhiABBixAxjRAxhDGIMBGMcBGIoFMhAQABiABBixAxiDARgUGIcCMgsQABiABBixAxiDATIOEAAYgAQYsQMYgwEYigUyDhAuGIAEGLEDGIMBGIoFMgsQABiABBixAxiDATIQEAAYgAQYsQMYgwEYFBiHAjIREC4YgAQYsQMY0QMYgwEYxwFItTBQnxtYxB1wAXgBkAEAmAGXAaABpQKqAQMwLjK4AQHIAQD4AQGYAgOgAsQCqAIUwgIHECMYJxjqAsICDRAuGNEDGMcBGCcY6gLCAhMQABiABBhDGLQCGIoFGOoC2AEBwgIKECMYgAQYJxiKBcICEBAuGIAEGNEDGMcBGCcYigWYAw66BgYIARABGAGSBwMxLjKgB8gg&sclient=gws-wiz-serp#ip=1,5,0,form_submit
501,373,6/5/2024,20:07:38,How to Create an Advertisement (with Pictures) - wikiHow,https://www.wikihow.com/Create-an-Advertisement,2,0,link
502,374,6/5/2024,20:07:38,5 Must-Have Excel Skills Every Professional Should Know - wikiHow,https://www.wikihow.com/Course/Excel-Skills-Every-Professional-Should-Know?utm_source=wikihow&utm_medium=bottom&utm_campaign=5excel_excl_v01,2,0,link
503,375,6/5/2024,20:07:37,Organize Your Home (& Your Life!) - wikiHow,https://www.wikihow.com/Course/Organize-Everything,2,0,link
504,376,6/5/2024,20:07:33,How to Accelerate Your Job Search - wikiHow,https://www.wikihow.com/Course/Accelerate-Your-Job-Search,1,0,link
505,375,6/5/2024,20:07:30,Organize Your Home (& Your Life!) - wikiHow,https://www.wikihow.com/Course/Organize-Everything,2,0,link
506,374,6/5/2024,20:07:26,5 Must-Have Excel Skills Every Professional Should Know - wikiHow,https://www.wikihow.com/Course/Excel-Skills-Every-Professional-Should-Know?utm_source=wikihow&utm_medium=bottom&utm_campaign=5excel_excl_v01,2,0,link
507,373,6/5/2024,20:07:19,How to Create an Advertisement (with Pictures) - wikiHow,https://www.wikihow.com/Create-an-Advertisement,2,0,link
508,357,6/5/2024,20:07:16,advertisement - Google Search,https://www.google.com/search?q=advertisement&sca_esv=2b360afd64c13830&sca_upv=1&rlz=1C1ONGR_enIN981IN981&sxsrf=ADLYWIIvCaGv5ZbeeI7kysUL1iF13mSBuw%3A1717598123870&ei=q3dgZtHaNMWovr0Pld6voAU&oq=ad&gs_lp=Egxnd3Mtd2l6LXNlcnAiAmFkKgIIADILEAAYgAQYkQIYigUyCxAAGIAEGJECGIoFMhYQLhiABBixAxjRAxhDGIMBGMcBGIoFMhAQABiABBixAxiDARgUGIcCMgsQABiABBixAxiDATIOEAAYgAQYsQMYgwEYigUyDhAuGIAEGLEDGIMBGIoFMgsQABiABBixAxiDATIQEAAYgAQYsQMYgwEYFBiHAjIREC4YgAQYsQMY0QMYgwEYxwFItTBQnxtYxB1wAXgBkAEAmAGXAaABpQKqAQMwLjK4AQHIAQD4AQGYAgOgAsQCqAIUwgIHECMYJxjqAsICDRAuGNEDGMcBGCcY6gLCAhMQABiABBhDGLQCGIoFGOoC2AEBwgIKECMYgAQYJxiKBcICEBAuGIAEGNEDGMcBGCcYigWYAw66BgYIARABGAGSBwMxLjKgB8gg&sclient=gws-wiz-serp#ip=1,5,0,form_submit
509,372,6/5/2024,20:07:11,Clickadu - Your Ultimate Ad Network for Publishers and Advertisers,https://www.clickadu.com/?utm_source=google&utm_medium=cpc&utm_campaign=13438844563&utm_content=526459020235&utm_term=display%20ads&gad_source=1&gclid=CjwKCAjwmYCzBhA6EiwAxFwfgLTZId8S5zcagesb2AkpEV8uV-fIB23Y8elXUUTfZeMNgZBZ8ax3bhoCSKsQAvD_BwE,1,0,link
510,357,6/5/2024,20:06:54,advertisement - Google Search,https://www.google.com/search?q=advertisement&sca_esv=2b360afd64c13830&sca_upv=1&rlz=1C1ONGR_enIN981IN981&sxsrf=ADLYWIIvCaGv5ZbeeI7kysUL1iF13mSBuw%3A1717598123870&ei=q3dgZtHaNMWovr0Pld6voAU&oq=ad&gs_lp=Egxnd3Mtd2l6LXNlcnAiAmFkKgIIADILEAAYgAQYkQIYigUyCxAAGIAEGJECGIoFMhYQLhiABBixAxjRAxhDGIMBGMcBGIoFMhAQABiABBixAxiDARgUGIcCMgsQABiABBixAxiDATIOEAAYgAQYsQMYgwEYigUyDhAuGIAEGLEDGIMBGIoFMgsQABiABBixAxiDATIQEAAYgAQYsQMYgwEYFBiHAjIREC4YgAQYsQMY0QMYgwEYxwFItTBQnxtYxB1wAXgBkAEAmAGXAaABpQKqAQMwLjK4AQHIAQD4AQGYAgOgAsQCqAIUwgIHECMYJxjqAsICDRAuGNEDGMcBGCcY6gLCAhMQABiABBhDGLQCGIoFGOoC2AEBwgIKECMYgAQYJxiKBcICEBAuGIAEGNEDGMcBGCcYigWYAw66BgYIARABGAGSBwMxLjKgB8gg&sclient=gws-wiz-serp#ip=1,5,0,form_submit
511,370,6/5/2024,20:06:50,Commercial Advertisement Service at best price in New Delhi,https://www.indiamart.com/proddetail/commercial-advertisement-service-21732278897.html,3,0,link
512,370,6/5/2024,20:06:49,Commercial Advertisement Service at best price in New Delhi,https://www.indiamart.com/proddetail/commercial-advertisement-service-21732278897.html,3,0,link
513,370,6/5/2024,20:06:49,Commercial Advertisement Service at best price in New Delhi,https://www.indiamart.com/proddetail/commercial-advertisement-service-21732278897.html,3,0,link
514,357,6/5/2024,20:06:44,advertisement - Google Search,https://www.google.com/search?q=advertisement&sca_esv=2b360afd64c13830&sca_upv=1&rlz=1C1ONGR_enIN981IN981&sxsrf=ADLYWIIvCaGv5ZbeeI7kysUL1iF13mSBuw%3A1717598123870&ei=q3dgZtHaNMWovr0Pld6voAU&oq=ad&gs_lp=Egxnd3Mtd2l6LXNlcnAiAmFkKgIIADILEAAYgAQYkQIYigUyCxAAGIAEGJECGIoFMhYQLhiABBixAxjRAxhDGIMBGMcBGIoFMhAQABiABBixAxiDARgUGIcCMgsQABiABBixAxiDATIOEAAYgAQYsQMYgwEYigUyDhAuGIAEGLEDGIMBGIoFMgsQABiABBixAxiDATIQEAAYgAQYsQMYgwEYFBiHAjIREC4YgAQYsQMY0QMYgwEYxwFItTBQnxtYxB1wAXgBkAEAmAGXAaABpQKqAQMwLjK4AQHIAQD4AQGYAgOgAsQCqAIUwgIHECMYJxjqAsICDRAuGNEDGMcBGCcY6gLCAhMQABiABBhDGLQCGIoFGOoC2AEBwgIKECMYgAQYJxiKBcICEBAuGIAEGNEDGMcBGCcYigWYAw66BgYIARABGAGSBwMxLjKgB8gg&sclient=gws-wiz-serp#ip=1,5,0,form_submit
515,365,6/5/2024,20:06:43,Electronic product environmental assessment tool (EPEAT),https://www.britannica.com/money/billboard,2,0,link
516,366,6/5/2024,20:06:42,Household Finance | Britannica Money,https://www.britannica.com/money/browse/household-finance,2,0,link
517,369,6/5/2024,20:06:37,Better trading conditions | Exness,https://promotion.exness.com/en-in/brand_rdx_pv/?partner_id=14324416&agent=14324416&utm_campaign=20284926373&utm_term=1013397115&c=20284926373&utm_content=1331847225&dclid=CObqm_PXxIYDFY9GnQkdrtwN4w&gclid=EAIaIQobChMI0Y7W79fEhgMV6almAh0QkSjvEAEYASAAEgJXEfD_BwE,1,0,link
518,366,6/5/2024,20:06:23,Household Finance | Britannica Money,https://www.britannica.com/money/browse/household-finance,2,0,link
519,365,6/5/2024,20:06:20,Electronic product environmental assessment tool (EPEAT),https://www.britannica.com/money/billboard,2,0,link
520,358,6/5/2024,20:06:16,"Billboard | Definition, History, & Uses",https://www.britannica.com/money/advertisement,5,0,link
521,364,6/5/2024,20:06:14,FD: Open Fixed Deposit - Up to 9.40%* p.a. Best Interest Rates | Shriram Finance,https://www.shriramfinance.in/fixed-deposit-online?utm_source=sflfd&campaignid=19576659302&location=9062107&intlocation=&targetid=&keyword=&device=c&utm_medium=gscos&adposition=&term=_&network=x&placement=&creative=&extension=&gclid=CjwKCAjwmYCzBhA6EiwAxFwfgBltieRqZVR_bBTjHkaw1CQN2b4AUm20ieKrBzR2qRBCo_InpnuK1hoCZcMQAvD_BwE,2,0,link
522,364,6/5/2024,20:06:14,FD: Open Fixed Deposit - Up to 9.40%* p.a. Best Interest Rates | Shriram Finance,https://www.shriramfinance.in/fixed-deposit-online?utm_source=sflfd&campaignid=19576659302&location=9062107&intlocation=&targetid=&keyword=&device=c&utm_medium=gscos&adposition=&term=_&network=x&placement=&creative=&extension=&gclid=CjwKCAjwmYCzBhA6EiwAxFwfgBltieRqZVR_bBTjHkaw1CQN2b4AUm20ieKrBzR2qRBCo_InpnuK1hoCZcMQAvD_BwE,2,0,link
523,358,6/5/2024,20:06:03,"Billboard | Definition, History, & Uses",https://www.britannica.com/money/advertisement,5,0,link
524,362,6/5/2024,20:06:01,FD: Open Fixed Deposit - Up to 9.40%* p.a. Best Interest Rates | Shriram Finance,https://www.shriramfinance.in/fixed-deposit-online?utm_source=sflfd&campaignid=19576659302&location=9062107&intlocation=&targetid=&keyword=&device=c&utm_medium=gscos&adposition=&term=_&network=x&placement=&creative=&extension=&gclid=CjwKCAjwmYCzBhA6EiwAxFwfgIQ4xcZNi7iL7K8Fz4kuLdMYVVThaLpsDUTh5x7qXwhQbLspPzRBDBoCgXwQAvD_BwE,2,0,link
525,362,6/5/2024,20:06:01,FD: Open Fixed Deposit - Up to 9.40%* p.a. Best Interest Rates | Shriram Finance,https://www.shriramfinance.in/fixed-deposit-online?utm_source=sflfd&campaignid=19576659302&location=9062107&intlocation=&targetid=&keyword=&device=c&utm_medium=gscos&adposition=&term=_&network=x&placement=&creative=&extension=&gclid=CjwKCAjwmYCzBhA6EiwAxFwfgIQ4xcZNi7iL7K8Fz4kuLdMYVVThaLpsDUTh5x7qXwhQbLspPzRBDBoCgXwQAvD_BwE,2,0,link
526,358,6/5/2024,20:05:56,"Billboard | Definition, History, & Uses",https://www.britannica.com/money/advertisement,5,0,link
527,360,6/5/2024,20:05:55,FD: Open Fixed Deposit - Up to 9.40%* p.a. Best Interest Rates | Shriram Finance,https://www.shriramfinance.in/fixed-deposit-online?utm_source=sflfd&campaignid=19576659302&location=9062107&intlocation=&targetid=&keyword=&device=c&utm_medium=gscos&adposition=&term=_&network=x&placement=&creative=&extension=&gclid=CjwKCAjwmYCzBhA6EiwAxFwfgJg2RajH9ylGtTs4IHhoRF9Tf5_2oElKf18Tbffmqj84IV9DndtLGhoCmPkQAvD_BwE,2,0,link
528,360,6/5/2024,20:05:54,FD: Open Fixed Deposit - Up to 9.40%* p.a. Best Interest Rates | Shriram Finance,https://www.shriramfinance.in/fixed-deposit-online?utm_source=sflfd&campaignid=19576659302&location=9062107&intlocation=&targetid=&keyword=&device=c&utm_medium=gscos&adposition=&term=_&network=x&placement=&creative=&extension=&gclid=CjwKCAjwmYCzBhA6EiwAxFwfgJg2RajH9ylGtTs4IHhoRF9Tf5_2oElKf18Tbffmqj84IV9DndtLGhoCmPkQAvD_BwE,2,0,link
529,358,6/5/2024,20:05:45,"Billboard | Definition, History, & Uses",https://www.britannica.com/money/advertisement,5,0,link
530,358,6/5/2024,20:05:45,"Billboard | Definition, History, & Uses",https://www.britannica.com/money/advertisement,5,0,link
